Finished,IMC,atn_interested,atn_hostile,atn_distracted,atn_nervous,atn_enthusiastic,atn_determined,atn_excited,atn_proud,atn_upset,atn_irritable,atn_strong,atn_paperclip,atn_alert,atn_active,atn_guilty,atn_ashamed,atn_afraid,careful_check,female_clear,male_clear,female_med,female_dark,male_med,male_dark,time_firstclick,time_lastclick,time_submit,ad_describe,adrate_bad,adrate_unfavorable,adrate_lowqual,adrate_negative,adrate_unattract,adrate_useless,adrate_awful,adrate_notapprop,adrate_ineffective,adrate_unconvinc,product_unsatisfac,product_lowqual,product_bad,product_dislike,product_awful,product_negative,product_unfavorable,product_common,product_useless,product_worthless,product_notunique,product_inexpensive,model_competent,model_pushy,model_genuine,model_professional,model_credible,model_fake,model_follower,model_sincere,model_moral,model_assertive,model_charm,model_suspicious,model_peaceful,model_calm,model_subordinate,model_knowledgeable,model_sociable,model_trustworthy,model_honest,model_friendly,model_reliable,model_manipulative,model_experienced,model_respectful,model_phony,model_familiar,model_nosecret,model_mysterious,model_known,model_natural,model_notweird,model_clear,model_attract,model_classy,model_sexy,model_beautiful,model_elegant,model_warm,Q13,recommend,wtb,value_assess,ads_trust,ads_goalinform,ads_informative,ads_truthful,ads_reliablesource,ads_truepicture,ads_accuratelyinformedby,ads_essentialinfo,p_glasses,p_shade,p_pupilvis,gender,age,home_lang,english_length_nohome,wear_glasses,employment,annual_income,education,p_hypoth,Q42
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,18.473,"A wicker furniture ensemble with a tea set on the table, an advertising slogan at upper right and a young female model in the foreground.  The tone of the ad appears aimed at self-centered snob appeal.",3,3,2,3,4,5,3,2,2,3,2,2,2,3,2,2,2,2,1,3,5,3,4,3,2,6,2,6,2,2,4,5,5,5,2,5,2,5,6,3,4,6,3,5,5,4,5,6,5,3,4,5,5,5,5,5,4,5,3,4,1,4,3,150,4,4,2,4,3,3,4,3,1,4,5,1,57,English,N/A,1,2,2,5,Perceptions of advertising images or testing the specific ad,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,8.323,8.323,17.574,"a woman and furniture, she seems satisfied and says it's her choice",2,3,3,3,4,4,3,2,4,3,3,1,2,2,2,2,2,5,2,4,3,5,6,5,5,6,6,4,5,6,6,6,6,3,5,6,2,6,6,6,6,6,5,5,6,6,4,7,3,5,5,5,4,6,6,6,6,5,5,6,1,5,2,400,5,5,4,5,5,5,4,4,1,1,2,2,25,English,n/a,1,1,1,5,How much people glean from advertisement? ,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,3.912,I saw a man with a smile. He looks quite fun and seems to want to introduce something,4,4,3,6,4,4,4,5,5,4,4,4,3,3,4,5,4,3,5,5,4,4,5,4,5,4,5,4,4,5,4,3,6,4,4,5,4,4,5,4,3,3,4,5,5,4,4,5,5,4,5,5,4,5,5,5,4,5,4,5,1,5,5,200,4,3,4,3,3,4,3,4,2,4,3,2,35,US,0,2,2,2,4,,
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,68.21,An advertisement that had a woman in the presentation who talked about the style for any taste,5,5,4,4,3,5,3,4,4,5,6,4,5,6,6,6,5,6,4,5,5,6,5,5,4,5,4,3,3,5,4,4,4,4,5,5,4,5,4,6,6,7,6,5,5,6,5,5,4,5,4,4,3,3,3,2,3,3,4,4,1,3,3,2000,3,4,3,4,4,5,4,5,1,5,5,1,30,english,,1,2,4,5,Know and it's flashy advertisement,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,12.389,"wicker outdoor patio furniture, deep cushions, smiling man in the corner of the ad (kind of annoying if you ask me)",4,4,5,1,4,4,4,4,4,4,3,4,3,4,4,4,4,5,3,4,7,5,5,5,5,5,5,4,7,5,5,1,4,4,1,1,1,1,4,5,5,5,5,3,4,5,7,2,7,1,7,5,2,5,4,2,1,4,1,4,1,4,4,400,4,2,2,3,2,3,3,4,1,1,1,2,45,Enlgish,,2,2,6,5,paying attention to details,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,10.606,A man with glasses neros and the announcement spoke of the style,5,4,4,5,3,5,4,5,4,4,5,6,4,4,4,5,7,4,5,4,6,5,5,5,3,5,4,5,2,3,3,3,4,4,3,4,4,5,3,6,2,5,3,4,5,3,5,4,4,4,5,4,6,4,4,4,2,4,5,5,1,6,5,3000,2,4,2,3,3,4,2,4,1,5,4,1,30,english,,1,2,4,5,Study on how attractive the advertisement was,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,5.108,11.953,13.597,A girl with sunglasses with a couch in the background ,3,3,4,2,3,4,3,5,3,4,3,4,2,3,3,2,3,6,3,4,4,5,5,6,5,6,5,6,3,5,5,3,6,5,6,5,3,6,5,7,5,6,5,3,4,6,5,5,6,5,3,3,5,4,5,3,2,5,2,6,1,6,4,599,2,3,2,3,2,1,3,2,1,4,4,1,30,English,,1,1,2,2,About ads,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,12.902,"A man in shades in a plaid shirt his arms folded trying to look cool. comfort and style advertised, plush. couches that look like fine furniture but also comfortable",7,4,7,4,7,5,4,4,7,7,1,1,1,1,1,1,1,1,1,1,1,1,4,7,1,4,4,7,4,1,4,4,1,7,4,4,4,4,4,4,4,6,4,7,4,4,7,3,2,5,5,1,3,2,1,1,1,1,1,1,1,5,4,2000,5,3,3,5,3,5,3,2,1,5,5,2,41,english,,2,2,2,3,paying attention,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,19.581,I saw an ad for furniture that fits your style  there was a woman that was supposed to look nerdy because she had glasses ,2,2,4,4,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,3,4,4,5,5,3,4,4,5,4,4,4,3,4,4,4,3,4,4,4,4,5,5,5,5,4,4,4,6,5,4,5,5,4,5,4,4,3,4,4,5,1,5,4,200,2,2,2,3,3,3,3,2,1,1,5,2,31,English,,1,4,4,5,Advertising,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,23.793,"A picture with wicker furniture with gray cushions in and outdoor setting, with a women wearing shades in the front ground.  My thoughts are the ad is disjointed with the woman and shades.  The furniture would speak for itself without the distraction.",5,5,4,3,4,4,4,2,6,5,4,4,3,3,4,2,3,5,3,4,5,4,5,4,2,4,3,6,4,3,4,5,4,5,4,5,2,3,6,4,4,6,3,5,4,4,6,2,6,3,2,1,1,2,6,4,3,5,3,3,1,4,5,295,4,3,2,3,3,4,4,3,1,4,3,1,56,English,,1,1,6,6,People perception,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,3.558,"stylish options suit for anything, cute girl, nice decorations, i liked the ad. The ad was too messy for me, i think the background should be blurrred out and the texts more aggressive",2,3,4,3,4,3,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,6,3,3,4,3,3,3,3,3,4,1,3,3,3,3,3,3,4,3,2,2,2,6,4,3,3,3,3,3,3,5,3,5,3,3,4,4,1,4,5,40,3,3,3,3,2,3,4,3,1,1,1,1,32,English,5 years,1,1,6,6,advertisement evaluation,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,1,,0,0,2.231,"""Its my choice, because it's the right choice."" / If you're seeking style and comfort, look no further than this set. The all-weather wicker seating is deep and durable, with plush cushions and pillows to comfortably etertain. / Stylish options, sure to suit any taste",1,3,1,3,4,1,1,4,1,1,1,1,1,2,1,3,3,5,2,1,1,1,6,4,6,1,3,2,5,4,4,4,4,4,1,4,4,5,3,4,6,5,5,3,4,6,5,7,4,4,2,5,6,3,7,7,7,7,7,7,1,6,3,25,5,3,3,3,3,3,3,3,1,5,5,1,19,English,English,2,1,2,3,Informatic,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,84.073,Very nice comfortable style all in one place .Comfortable design,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,6,7,7,7,7,5,7,7,7,5,7,7,7,7,7,2,7,7,1,7,1,1,4,7,1,7,1,1,1,1,1,4,1,7,1,1200,4,4,4,4,4,4,4,4,1,1,5,1,30,english,,1,1,5,5,very good,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,17.993,"i think the guy shown in the ad looks like a total douche bag with those sunglasses on him, that alone makes me hate the ad ",7,7,4,7,7,7,7,4,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,4,4,5,4,4,4,4,4,4,3,5,4,4,4,4,7,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,7,300,3,3,3,3,3,3,3,3,1,5,3,1,30,english,,1,1,4,6,ads,1
0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,6.143,19.035,83.134,style conMfort entertainment  good choice .All amenities in one place,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,1,7,7,7,7,7,7,7,5,5,7,5,7,7,7,1,7,5,1,7,4,4,7,7,7,7,1,1,1,1,1,4,1,7,1,800,4,4,4,4,4,4,4,4,1,3,5,2,35,enghlish,,1,2,5,6,very nice,1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,8.633,A room very well furnished with the presenter very convinced,1,1,1,2,3,2,1,2,2,2,1,1,1,1,2,2,1,2,2,4,4,1,7,4,6,6,5,2,5,5,5,4,5,4,5,6,5,5,6,6,5,6,6,5,6,6,4,4,5,5,4,5,6,6,6,5,5,6,6,6,1,7,2,250,3,2,2,1,2,3,2,2,1,5,3,1,31,english,,2,1,5,6,very nice,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,361.231,"'ve seen an ad promoting furniture, where a young lady /  Tells us that this is their choice because it is the right choice and they look comfortable and durable furniture, they also ensure that they have options with style safe to satisfy any taste",2,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,4,4,6,7,6,4,6,2,2,6,7,7,7,1,6,6,2,6,6,6,4,7,6,4,5,7,1,7,6,1,6,6,5,7,7,7,7,7,7,4,1,6,2,450,2,1,2,2,2,2,1,1,1,5,5,2,58,spanish,3 years,1,5,1,6,Simple and pleasant / ,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,1,,15.201,15.201,23.479,it's about a wicker seating with a guy in sunglasses at the front. it claims to be good in all weathers,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,1,4,4,300,4,4,4,4,4,4,4,4,1,4,4,1,38,english,,1,1,5,6,advertisements,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,34.676,"This is an adverted for stylish items because it is the right choice! It features a conservatory style setting with a suite of wicker style chairs sofa and tables in a light pleasant setting. There is on character supersized onto the ad, I believe he is not stylish and in fact is rather geeky with a rather poor choice in sunglasses. The ad really says to me that your style is the right style and that perhaps this supercedes the need to be stylish or in trend",3,3,4,2,4,5,3,2,3,3,3,4,3,2,3,4,3,4,2,3,4,4,3,6,5,4,5,4,5,5,5,2,3,3,6,6,5,4,5,5,5,6,4,3,3,5,3,4,5,4,4,6,3,6,3,2,3,3,3,5,1,4,3,750,3,2,3,4,4,4,4,3,1,5,5,1,49,English,,1,1,5,5,What we see and what we believe about advertising and its effectiveness,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,10.276,12.02,85.547,A pair of outdoor wicker seats with plush grey cushions.  ,2,2,2,1,1,1,1,2,2,1,1,2,1,3,2,1,1,2,1,2,2,3,7,7,6,5,6,2,2,6,6,5,6,1,5,6,3,6,6,6,6,6,7,1,6,6,1,5,6,3,5,5,7,6,6,5,4,5,5,6,1,7,1,500,1,2,1,5,1,1,1,2,1,1,2,2,53,English,,1,1,4,3,The ability to feel certain .emotions from viewing an ad.,1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,20.768,a woman with glasses and somes fortuine maybe it is a avertise about style,3,4,1,2,1,5,2,3,5,4,3,2,4,2,5,3,4,3,3,2,4,5,4,3,2,3,5,4,2,3,4,4,3,3,4,2,1,1,3,4,3,4,5,2,3,5,4,4,6,2,5,4,5,3,6,7,3,6,5,6,1,7,3,250,4,2,3,1,4,3,4,2,1,3,1,1,44,English,my life,1,1,5,6,fortuine add,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,22.757,it suits my taste and it suits my style.its an ad that advertises all what you need to know as a person,1,4,1,1,1,3,1,1,1,4,1,1,1,3,1,1,2,1,1,2,1,2,7,7,6,5,6,6,5,4,7,7,1,7,7,4,5,5,5,6,7,5,7,5,7,7,1,7,7,1,3,7,7,7,6,7,2,1,5,7,1,7,1,30,1,2,1,1,2,3,1,1,2,1,1,1,23,english,ever since i was born,2,2,1,2,advertisment about houdehold furniture,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,11.806,"Stylish options, that fit any taste. But they only showed one option.",3,3,3,2,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,5,5,3,4,4,6,3,4,4,4,3,4,4,3,3,4,4,5,4,4,5,3,4,5,1,3,3,4,3,4,3,3,3,5,1,4,4,300,3,3,3,3,4,3,4,3,1,4,3,2,32,English,,1,1,4,7,Whether how much we could see of the woman's eyes affected how much we trust the ad,1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,18.676,"It is an ad for outdoor wicker furniture, apparently marketed towards younger people judging from photo of the model used.",3,3,3,3,2,3,3,2,4,4,2,3,3,3,3,2,3,4,4,4,6,2,4,3,4,6,4,5,3,4,5,5,5,3,4,5,3,4,4,4,4,5,4,4,4,4,5,4,5,5,5,4,4,6,6,6,6,5,4,4,1,5,4,400,4,4,4,5,5,4,5,5,1,4,3,2,34,english,,1,1,3,5,what messages and feelings are communicated by advertising,1
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,2.055,2.055,3.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,5.597,14.659,16.436,"Wicker patio furniture. Not very interesting. Woman pictured seemed out of place, and the furniture seemed very drab",6,6,5,3,5,4,5,4,6,6,6,5,4,5,5,4,5,6,5,5,6,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,4,4,4,4,3,4,4,4,4,4,4,4,1,1,7,275,2,2,2,2,2,2,2,2,2,3,3,2,37,English,,1,4,2,5,Advertising,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,6.589,6.589,15.787,Lady black and red flannel shirt / Dark glasses / Wicker patio set.,4,4,3,2,2,4,3,3,3,2,4,2,2,2,2,1,3,3,5,4,4,4,7,5,6,6,6,2,3,6,6,6,6,1,7,7,5,6,6,6,6,6,6,1,6,6,2,5,7,1,1,3,5,4,4,4,2,4,1,5,1,4,5,600,3,3,3,3,3,3,3,3,1,1,4,2,32,English,,2,4,6,3,Memory,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,1,,3.512,10.876,13.579,"advert for home furniture, chairs and cushions. Young man in glasses at the front of the advertisement. The ad looks good.",4,3,3,3,3,4,4,3,3,3,2,3,3,4,3,3,2,5,4,2,4,3,5,6,4,5,5,2,4,6,5,4,5,3,2,2,3,5,5,6,5,6,6,2,5,5,3,6,4,3,4,5,6,5,3,4,3,4,3,5,1,6,3,600,2,1,2,2,2,3,3,2,1,4,4,2,33,English,,2,1,2,2,advertisements,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0.81,11.209,11.776,It was a good advert it gives you the choice to chose what you like ,2,3,3,2,4,4,3,3,4,3,3,3,3,3,2,4,3,3,3,4,4,2,5,4,4,4,4,3,4,5,4,4,4,3,5,5,4,4,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,4,4,4,3,4,4,4,1,3,3,300,3,2,4,4,3,3,4,3,2,3,3,2,25,Englisg,,2,1,4,3,Advertising ,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,56.016,"It was an ad for a set of wicker chairs, with plush pillows, with an endorsement from a young woman. I didn't particularly like the style of the furniture, and the ad did nothing to change my mind about it",4,4,4,4,4,6,4,4,5,5,4,4,4,6,4,4,5,7,6,5,7,6,5,4,5,5,5,3,5,5,6,6,5,5,6,6,5,4,6,5,6,6,5,5,5,7,4,6,7,2,4,6,6,7,6,5,5,6,6,5,1,1,7,400,4,4,4,4,4,4,4,4,1,2,3,1,40,Portuguese,31 Years,1,3,4,5,"My guess, and it is only a guess, is that it is about the impact of the personality and looks of a character in his or her endorsement. But judging from a couple of questions, I also believe it could be about prescription glasses.",1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,15.958,15.958,17.826,"feels slightly masculine.  wicker furniture, brown with like a dark beige cloth furniture.  woman had long hair, glasses, red check shirt.",1,1,3,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1,3,2,4,6,5,6,5,5,2,2,5,4,6,5,3,3,4,2,6,4,5,5,5,5,4,4,4,4,5,3,6,4,5,6,6,6,5,6,6,5,5,1,7,2,200,3,3,2,3,3,3,3,3,1,1,2,2,49,english,,1,7,2,3,"perceptions of the woman, and how she is perceived in representing the item.",1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,25.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,39.572,"Outdoor wicker furniture with plush custions, white teapot an cups on coffee table - ""It's my choice because it's the right choice"" slogan, girl with long dark hair, red check shirt and sunglasses smiling to the the right of the ad. Here attire seems strangely out of place, and the sunglasses even more so. Both aspects of the ad very stylish, but do not fit together in my opinion.",4,4,3,3,2,3,3,5,5,5,3,2,2,2,3,3,3,4,2,4,4,4,5,4,4,5,2,6,4,4,5,4,5,6,3,6,2,4,5,4,3,4,3,5,5,4,7,3,3,4,5,2,3,5,6,6,5,6,4,4,1,3,5,395,4,3,3,4,4,4,4,3,1,5,4,1,39,English,,2,1,1,5,I imagine the female in the ad was presented in different attire and/or with different sunglasses (of various shades) to see how this would influence prospective purchasers' reaction to the product.,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,6.228,The advertisement is related to furniture which advises people not to compromise on their tastes and interests,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,6,7,6,7,6,2,2,6,7,7,7,2,7,7,6,7,7,6,7,7,7,2,7,7,4,6,6,2,6,6,6,7,6,7,7,6,7,7,1,7,2,999,2,1,2,2,2,2,2,2,1,1,1,2,29,telugu,,1,6,1,5,study how well the advertisement has its influence on customers / ,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,1,,14.082,16.401,25.699,"There was a nice looking, wicker outdoor seating set. It was neutral colors, there was some text describing its benefits. There was also an off-putting guy wearing sunglasses who said some nonsense about his choices being right. He was discordant to the rest of the advertisement.",5,5,4,6,4,3,5,7,6,7,2,2,2,3,2,3,3,6,3,3,6,5,1,1,1,1,1,7,6,1,3,7,1,7,2,4,3,2,2,2,2,2,2,7,3,3,7,2,5,3,2,1,1,2,5,2,4,2,1,1,1,3,5,500,4,4,4,3,3,3,2,2,1,5,4,2,38,English ,,1,2,3,5,"Effects of eye contact in advertising, trustworthiness.",1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,20.285,stylish all weather wicker seat promoted by an attractive lady,1,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,3,4,4,6,5,7,6,7,1,4,6,5,7,7,1,7,7,5,6,6,7,7,7,7,3,5,6,1,5,7,1,4,7,7,7,7,7,7,7,7,7,1,4,6,100,1,1,1,1,1,1,1,1,1,3,1,1,73,english,,1,5,3,2,observation,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,16.465,16.465,17.827,Ad about furniture. Not a very unique or interesting one. ,5,4,4,4,5,5,5,4,4,5,3,5,4,3,4,4,3,4,4,3,3,3,6,4,3,3,4,5,4,3,4,4,5,4,3,4,2,4,5,5,3,5,5,6,4,3,4,2,4,3,3,3,3,3,5,4,4,5,4,4,1,5,4,500,3,3,2,2,2,3,2,2,2,1,3,2,24,English,15,1,2,2,5,Girl in ad,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,0,0,25.966,There was a set of outside furniture consisting of a settee and 2 chairs.  They were made of what looked like wicker and they had seat and back cushions.  There was also a coffee table. /  / At the front of the ad was a youngish man in a red check shirt ,4,4,5,4,5,5,4,3,6,4,6,6,5,4,5,5,5,6,6,6,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,5,6,4,4,2,2,2,4,1,1,6,300,5,3,3,4,4,4,5,5,1,5,5,2,62,English,62 years,1,2,2,2,Not sure but possibly about how observant people are,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,3.142,nonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenonenone,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,3,3,3,3,3,3,3,3,1,2,3,1,32,english,,1,2,4,3,none,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,19.06,"advert for outdoor decking furniture set. image of smiling man inn checked shirt. quote marks around ""its my choice cause its the right choice"". / i like the advert generally cause it is clear and the furniture is visible. / i dont like the quote. it feels as if it should be ""its the right choice because its my choice"". sounds less aggressive. / the man is the focal point of the advert due to size and position. think it should be the product",3,3,5,4,5,3,3,3,5,4,3,5,3,5,4,3,3,6,4,3,6,5,4,2,5,3,5,4,5,4,6,7,3,3,5,4,4,3,3,4,5,5,4,3,3,5,4,3,5,2,2,3,3,5,2,2,2,2,2,5,1,5,3,300,4,4,4,2,2,4,4,3,2,2,2,1,32,english,,2,2,3,5,advertising methods,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,11.979,13.916,19.838,I thought the set sounded great all wicker and all weather.,2,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,4,3,7,4,6,7,5,4,3,6,6,6,6,2,4,7,4,7,7,7,7,7,7,1,4,5,2,5,5,5,3,5,6,7,5,5,3,3,3,5,1,6,2,760,4,2,2,5,5,5,5,5,2,1,3,2,45,english,,1,1,2,5,How focused on detail and advertising,1
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,1.256,4.649,5.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,1,,,,,0,0,29.36,The ad appears to be about waterproof wicker chairs with seats. The is a photo of a man who is complimenting the chairs. There is no price and there is no other information about where they can be bought from.,5,5,5,4,4,5,4,4,4,5,5,4,4,7,7,4,6,7,4,6,7,4,3,4,1,3,4,7,4,3,4,3,3,7,4,5,4,2,4,2,4,3,3,4,3,3,7,2,4,5,1,1,4,4,2,2,1,1,1,2,1,2,7,150,3,2,3,3,3,2,3,2,1,2,3,1,47,english,42,2,1,4,5,advertising and observation,1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,9.462,21.45,24.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,6.374,6.374,22.612,About selling chairs that has a comfortable pillows,1,1,1,1,1,1,1,3,3,3,3,2,3,3,1,1,1,1,1,2,2,3,2,2,2,3,3,3,3,4,2,3,3,3,3,4,4,3,2,3,3,3,4,4,3,3,4,5,,4,4,4,5,5,6,6,6,6,5,6,1,7,1,300,2,3,2,3,3,2,2,3,2,1,1,2,23,English,1,2,2,3,3,About selling,1
0,,,,,,,,,,,,,1,,,,,,1,,,,1,,,0,0,37.73,An all wicker set (gray) with cushions and pillows.,1,1,4,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,4,7,7,7,7,7,1,1,7,7,6,7,1,6,7,4,7,7,7,7,7,7,1,6,6,1,7,7,1,4,7,7,7,5,5,1,6,2,6,1,7,1,750,3,2,2,3,3,3,3,3,1,1,5,2,58,english,,1,3,3,2,paying attention to what you see and read.,1
0,,,,,,,,,,,,,1,,,,,,1,1,,,,,,0,0,33.632,I see a young woman after choosing a patio set of wicker and soft cushions.,2,2,2,1,1,4,1,1,1,2,1,1,1,1,1,1,1,3,3,3,4,2,6,6,6,6,6,6,3,6,4,6,6,1,1,1,4,6,5,6,6,7,6,4,5,6,2,4,6,2,1,7,7,6,6,6,5,6,5,6,1,5,5,800,5,4,2,4,4,5,4,3,2,3,3,2,48,english,,1,2,2,2,perception,1
0,,,,,,,,,,,,,1,,,,,,1,,,1,,,,0,0,30.171,I was a 3 piece outside sofa set.  I thought the ad was mediocre.. nothing really jumped out at me.,4,4,5,5,3,3,4,1,5,6,2,4,3,3,3,3,4,4,3,3,3,4,4,6,2,2,2,5,5,2,4,3,2,4,6,7,6,4,4,4,5,5,4,3,3,6,4,4,7,2,1,2,5,6,5,4,4,3,2,4,1,5,4,400,3,2,2,3,2,3,2,2,1,4,2,2,42,english,,1,2,3,2,I think it was about advertising,1
0,,,,,,,,,,,,,1,,,,,,1,,,,,,1,3.86,3.86,10.763,"It is advertising chair and pillow, telling us. How comfortable it is ",4,1,1,1,1,1,1,1,1,1,1,2,2,2,4,2,1,1,1,2,3,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,3,4,3,5,4,4,4,4,5,5,4,3,2,3,4,4,3,3,5,6,6,6,5,5,1,7,1,450,2,2,3,3,3,2,3,,1,5,3,2,23,English,1,2,2,4,3,Advertising chair,1
